author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,videoId,voteCount,sentiment,sentiment_confidence
@soobinisoii1803,False,UgwE2h_660ZjANHSyzR4AaABAg,YALL WHAT,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9741553068161011
@angryurchin7183,False,UgwWiMmJ3hV6AxQsgX14AaABAg,"Zayne with a gun is literally the ""Im a healer but... "" Meme. 

I know this update will be absolute cinema ✋😌🤚",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9654979109764099
@_clickclack_,False,Ugxgq5dOefgzir11sxN4AaABAg,I'M NOT OKAY KFKFJFNFDNDN MY HEART,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9987326264381409
@adajy1186,False,Ugxf4ZFl-w5G5r1c1x14AaABAg,AAAAAAAH ! Zayne holding a gun ??? Sylus driving and shooting????,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9944044351577759
@Its._alliii-h9k,False,UgxP5M-hurQTuKigwaF4AaABAg,OK CHILL INFOLD IM GOING BACK RIGHT NOW CHILL INFOLD JUST CHILL IM INSTALLING LADS AGAIN RN,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9130767583847046
@so-965,False,Ugzj2ZGKobORZ7hGtZl4AaABAg,oh my god what is this! lads u deserve compliments this time,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9776501655578613
@Hazel_bell.0xm,False,UgwLoolL_lBkdJ9zqOl4AaABAg,SYLUS WALKING ON TOP OF A CAR!!! 😩❤️❤️,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9873136878013611
@ruuruuann,False,Ugyx5Yw1DnsMuUzM9jl4AaABAg,FINALLYYYYYY MY TWO MAINSSSSS AND ITS A MAIN.STORY.UPDATEEEE ❤❤❤❤❤❤😍😍😍🥰🥰,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9963933825492859
@Aeshy_XR,False,Ugzs4Zxv3_OyXHL_Jv54AaABAg,"THIS NEW EVENT IS SICK , SAVE UP YOUR DIAMONDS Y'ALL!!!",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,2,NEGATIVE,0.9959618449211121
@ClownieChichi,False,Ugy3JW5mzwY5FWC-s2t4AaABAg,HOLY COWWWWWWWWWWW😱😱😱😱😱😱😱😱😱,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9957517385482788
@a.ackerman4988,False,UgwOL6b5KbHVRdw2heF4AaABAg,"POLICE, POLICE, POLICE 🚨🚓 
HOLY COW 🐄 😮😮",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9841822981834412
@gtflapBehindfilmingOffical,False,Ugz2QLCBYdJ2Rw6aTx14AaABAg,Ahhh!!!!! Amazing!!!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9998767375946045
@riarie90,False,UgxZNSZZCVpPTwQO03t4AaABAg,"Um hello???? They are delivering!!!! My man in a leather jacket 👀
Let me get ready, we about to grind.",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9413171410560608
@khadijaayzsaandas6365,False,UgzXDgMZDHsSCybufuB4AaABAg,omg!!! New update on Main story y'all!!!!!🥹🤭🥳🎉🎉🎉,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9923698902130127
@s0phtt,False,UgydvAucY6aFUSqSsZx4AaABAg,IS THIS MY BIRTHDAY GIFT?????🎉🎉🥳,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9758999943733215
@atsilasakki20,False,UgySXKCiUBSX_Nsi5Ap4AaABAg,MENINGGAL GW MENINGGAL😭😭😭😭😭GK KUAT DOUBLE KILL,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.995873749256134
@Hyunwwx0,False,Ugwl3QAuCxf9uS5m3O94AaABAg,I'M SCREAMING!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.999237060546875
@raerainan,False,UgxpZoWMmoqFN_ui3-54AaABAg,AT THE SAME DAMN TIMEERE,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9860532283782959
@annieslife-n2x,False,Ugx8__n0kyPGmaVM9494AaABAg,Heeellooooo????,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9088506698608398
@tineywat4965,False,UgyyW4JpcdC9MZO8Ifx4AaABAg,ZAYNE!??!?!?! AND SYLUS!?!??!?!?!! OH MY GODDDDD I AM SO ALDHJFKAJS,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9830575585365295
@narashka,False,UgzpUjUL7WWTiAjl_iZ4AaABAg,sumpah guys ini pacar gua?!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.987781286239624
@XxJasmin_RosexX,False,UgzN3n7Y6ZLiJCmLUcV4AaABAg,This is utter perfection!! 😭😭,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9764397740364075
@efkashinzato9192,False,UgxaKi0HelVdPRy0HSp4AaABAg,"OMG OMG
Zayne AND Sylus???
I have no words! I`m so excited!",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9788404703140259
@anatrevino350,False,UgwX-9TWNWnM1OpcrPJ4AaABAg,Oh my God yes SYLUS 🎉🎉🎉🎉,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9939379692077637
@cersatrovasr,False,UgyKPcTW9WjfMuVMrtl4AaABAg,"well done, infold. this is incredible, thank you. they can never make me hate you, infold <3.",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9998294115066528
@therezsah208,False,UgwkZ380WfridGwKkTh4AaABAg,thank you infold,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9997338652610779
@mereahila,False,UgxsrFMSPC_M0P-NGVN4AaABAg,KEREN BANGET DUA SUAMI GUE DISATUIN OMAGAAAA❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.6763018369674683
@tiaracrown3901,False,UgyRL5U-RtmCRIhXF114AaABAg,"If this is epic already.. Imagine Rafayel, Xavier and Caleb in the upcoming Main story 😮",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.8547825813293457
@tiaracrown3901,False,UgwAbrCDagqZxZKLbf14AaABAg,"If this is epic already.. Imagine Rafayel, Xavier and Caleb in the upcoming Main story 😮",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,4,POSITIVE,0.8547825813293457
@tiaracrown3901,False,UgzAS6061JSK5Z9rFTJ4AaABAg,I am Rafayel girlie but yeah damn I want Sylus and Zayne. Actually 🤔 I love them all.😅,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.9927486777305603
@SingBlueSilver-m7t,False,UgxrAXaomm92m-ICTbx4AaABAg,I HAVE NEVER BEEN MORE EXCITED IN MY LIFE!!!!!!!!!!!!!!!!!!!!! SYLUS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! This is so badass!!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9986037611961365
@littlesonjamonster,False,Ugy93nBsz9RN3k-wX6p4AaABAg,Sylus is so freaking cool! Can't wait!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9882794618606567
@dew620,False,UgyXM1MhQvS8Efj7ONh4AaABAg,MY TWO HUBBIES!!💙💙💙,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9954822063446045
@vii7797,False,UgyddaY-H7cbrPdc1Ld4AaABAg,"If Infold ever decides to do a remastered on a Playstation after the story is done, I'd gladly buy the game just to have it on a bigger screen. How is a game of this quality only on mobile?? 😭 just imagine if this was remastered on a bigger scale with an open world feature. I would love to play it on Playstation or Xbox.",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9944455027580261
@KochoShinobu-z3s,False,UgwRSa-ndfT0YUT2QX14AaABAg,Oh my godd!! Sylus and Zayne is action 🔥,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.8392372727394104
@sharynhall4555,False,UgwKkUfvtO2WNKxLELJ4AaABAg,F*** yes! Main story time! LET'S GO!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.8341448903083801
@singing_cakes,False,Ugwyu8ODDlnN2SYCOsp4AaABAg,EXCUSE MEE???? WTFFF!!!!?????,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9953077435493469
@miafitriyanti9034,False,Ugx2X5YHqeDFs6ERjdp4AaABAg,"Don't get me wrong but somehow this got tekken vibes like alottttt

But I love my husbando Sylus anyway so ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9921101927757263
@Calebxaviergirlxblinks,False,UgzYs4IqQ1oWTePOTH54AaABAg,I AM SOOOO COOKED 🫶🏼 Zayne,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.9607794880867004
@yochi.ayuzawa,False,UgxNfr41c8eaR99VITp4AaABAg,WHAT WHAT WHAT WHAAAAAATTTTTT?!?!!!?!?!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9942986965179443
@tiaracrown3901,False,UgyF1w5N1H3EroSikId4AaABAg,I love my boys.. I missed them in the main story so much. Also Thanks for the badass MC this time Infold. She didn't fight before in the MS at all. I want her like this. Dangerous and badass,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.9945934414863586
@bee6095,False,UgzF6SrGhIOb3eYbFiV4AaABAg,i want sylust. (in me),1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9691205024719238
@bee6095,False,UgwI5ngxlhnHPnhgSPV4AaABAg,WHAT,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9942895174026489
@SACHINO0,False,UgyHHiqo316HyXBoS1t4AaABAg,it appears they do remember they have a main story i thought we will not have one until next love interest are we going to get normal updates for the story finally? LIKE EVERY NORMAL GAME DOES?,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9846195578575134
@Humming_bird26,False,UgyZfk8yifywNgX_JH14AaABAg,BRO WHAT DO THEY MEET WITH EACHOTHER OR WHAT THIS IS INSANE MY TWO MAINS ARE HERE,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9968050718307495
@MiranaRABARIJAONA,False,UgyQcg2DsErkNzQ7ald4AaABAg,INFOLD!!!! THANK YOU!!!!!!! ❤❤❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9995719790458679
@chocofrogg3289,False,UgwbS3x2f43O1Q0W1614AaABAg,Never thought I'd see this day. Zayne looks so menacing!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9406731724739075
@vandeano_van,False,UgwgteUcvjXt23YquNl4AaABAg,yesss finaly story update ❤❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9983779191970825
@feral_drea,False,Ugzvgi6FqisG1QSZ2Gt4AaABAg,"omg,,, thank you,, thank you so much",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9998403787612915
@LX_OO-H,False,UgzEws3afXvtBZ5t3Up4AaABAg,No wayyyyyy zayne and gun damnnnn!!! And sylus uggg no I can't 😫😫,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9957789182662964
@SunnyStronium,False,Ugy2Vgl0q1Ga_7eowtd4AaABAg,...okay... I'll clear up space 🥲🥲,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9869821667671204
@HappyDragonPuppy,False,Ugwv92DB5iKaJWWKQBZ4AaABAg,This looks so good! Are you kidding me!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9997561573982239
@roxpb8669,False,UgzU1leXeEZj7N-xxAd4AaABAg,I will miss Caleb 😢,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9873326420783997
@tiaracrown3901,False,UgwDnGhHuj6Qbgv3j6R4AaABAg,"I wish they cross paths 😢 please god please. I really wanna see the LIs interact with eachother. And also fight for MC 😅😅😅haha with eachother. That way they'll be possessive for us😅 and we'll have to give them chances. I want this type of story. Like a love triangle 📐▶️ or maybe square, rectangle, pentagon, hexagon 😅. Please INFOLD do this",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),1,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.973678469657898
@RainbowAlicorn123,False,UgyYeXDjw5SuV0GUa7N4AaABAg,"Those duo are slay and cool, i loved it✨",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9984934329986572
@sanem_khan,False,UgzWfTugg4bp3X4lQD14AaABAg,I WAS SO SURPRISED OMG,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.999081015586853
@天歌_SkySong,False,UgyGPE1UbL0mqzqC8Wd4AaABAg,"ИНФОЛДЫ ВЫ ЛУЧШИЕ, ЭТО СТОИЛО ОЖИДАНИЯ",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,POSITIVE,0.8025535941123962
@rurukitty405,False,UgxrF8eO0z7ETDvwxWR4AaABAg,"My precious dragon is back! Aaaaah, I can't even! Omg, omg...",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.988085150718689
@InaMeshle,False,UgwHtcs80IfVqddfYyp4AaABAg,These are my two mains! I am SO excited!!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9997885823249817
@birf8022,False,UgwNCJyGNEVAxh3e7xJ4AaABAg,NO ONE TALK TO ME ON 5/19 IM BUSY,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9969026446342468
@HanSena8020,False,Ugyvcgw3bl7AFgl6KXZ4AaABAg,Sylus aaaa so handsome 🫣 with Sylus' protection I become arrogant hehe,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9604806900024414
@Kitsumii08,False,UgwDnGhHuj6Qbgv3j6R4AaABAg.AID1NjrBsHsAIDa59qOwhs,Doubt it would happen cause its otome game which means it has separate routes for each Lis,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,4 weeks ago,0,UgwDnGhHuj6Qbgv3j6R4AaABAg,Love and Deepspace | Death and Rebirth,reply,3Ec3JSK4uEU,0,NEGATIVE,0.999170184135437
@branypoo,False,Ugylq5ZMPjujAzGpgVZ4AaABAg,FUUUCK IM SO EXCITED INFOLD I LOVE YOU ❤❤❤,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9996306896209717
@tiaracrown3901,False,UgwY1Z3iOTwENJaeDBF4AaABAg,Zayne with a gun 🔫🔫😮😮😮😮😮 I never imagined this,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,2,NEGATIVE,0.9621502757072449
@Britneeyae,False,UgxlaExbiXcA-sCqLI14AaABAg,Zayne holding that gun like he Zaheem,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9606780409812927
@BlackCat2022,False,UgyF8xblPxiffLb4zlh4AaABAg,We got Zayne holding a gun doing DEVIOUS work & Sylus looking FINE AF in a car chase  GOOD GOD INFOLD PLZ I'M FOAMING AT THE MOUTH-😂,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9918460249900818
@minxreum,False,Ugz5-WjkGXGmThd37eh4AaABAg,SNOWCROW SUPREMACY!!!!,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9366814494132996
@louise7115,False,UgyWJJ7KADDKlVxqM8B4AaABAg,"0:05 - This reminded me of Zayne tiktok edits where the quote goes: “Let another man touch you, and you’ll find out just how easily I can take a man’s life as I can save one.”",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,29,POSITIVE,0.9564757347106934
@EternalMene,False,Ugyy3vKQF24ZnzrNa694AaABAg,OH MY GODDDDD THIS IS CRAZYYY,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9591162204742432
@Cookiechochip,False,UgzYJPUsDVHRkbvcoUp4AaABAg,Thankyou infold for the story and free outfits we say in unison!!!! ✨️💓,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.999330997467041
@farra08,False,Ugy794EotHq69FX28S94AaABAg,AS LONG AS ITS NOT A BANNER IM HAPPY!!! IM BROKE AF❤🎉,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9336492419242859
@bonnieb9238,False,UgwGWHtbISiNTvX6E5x4AaABAg,Omg take my money 😲,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9756583571434021
@amirakirby1279,False,Ugwz_Qz66ZZEFy-br5Z4AaABAg,AAAAAAAH LETS GOOOOO OMG I CAN'T BELIEVE IT FINALLY MAINSTORY,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,1,NEGATIVE,0.9884777665138245
@laizzarubio8588,False,UgzigVeRQZ2k0lBFSH14AaABAg,"AAAHHHHH!!! MY MAIN BOYSSSSS!! First, Sylus in a motorcycle and now HE'S DRIVING A CAR??!?!? I CAN'T CONTAIN MY SQUEEEEAAAAALLLSSSSS!!! Then Zayne, HOLDING A GUNNNNN?!?!!!! I'M DYINGGGGGGGAJDHDJSKAKSNJDJS",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9937906861305237
@6_checkmate_9,False,UgxEAt5YgJqLP13sXHh4AaABAg,"The way Zayne was holding that blicky!
The way Sylus teleported on that car and shot through the hood!
Did i see mc restrained?!
Zayne's directly talking about EVER and the experiments! Are we gonna get an even bigger lore drop than expected?!",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.83551025390625
@beautymikajj7721,False,UgyOjQ5l_wZ0gy-jSap4AaABAg,MG ME AND MY COUSIN SLAYIGN THIS HARD,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9983590245246887
@dimitri_luciena,False,UgxeaY8PIvvfpCO1d-94AaABAg,Havshsgsgsha I need ro hug the whole developers team fr !!! THE GRAPHICS,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago (edited),0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9577928185462952
@SoraSkyward,False,Ugw7PAOEv5B2Spzf4wF4AaABAg,My two main faves 🥹,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,NEGATIVE,0.9247152209281921
@Prisoner4011,False,Ugy-P0U5ZFJoM78WdFd4AaABAg,YES FINALLY,1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,0,POSITIVE,0.9997925162315369
@massy.kml1682,False,UgyWsQ-1vzKAvOe4BqZ4AaABAg,"WOW!!! Just when I was wondering if there would be an update on the main story. 
MY FAVORITES ZAYNE AND SYLUS??!! AT THE SAME TIME!!
RIP my storage😞🙏",1459,False,https://www.youtube.com/watch?v=3Ec3JSK4uEU,1 month ago,0,,Love and Deepspace | Death and Rebirth,comment,3Ec3JSK4uEU,2,NEGATIVE,0.9959689378738403
